year,month,crop_name,region,inflation_index,price_per_kg,lag_1m,lag_3m,lag_6m,lag_12m,rolling_3m_avg
2018,12,Horse Bean,Dire Dawa,0.4224,25.36,24.5,28.45,28.06,22.27,25.73
2019,1,Horse Bean,Dire Dawa,0.4276,30.14,25.36,24.25,27.44,27.05,24.7
2019,2,Horse Bean,Dire Dawa,0.4329,33.77,30.14,24.5,29.21,26.07,26.67
2019,3,Horse Bean,Dire Dawa,0.4382,33.24,33.77,25.36,28.45,29.17,29.76
2019,4,Horse Bean,Dire Dawa,0.4436,32.87,33.24,30.14,24.25,30.39,32.38
2019,5,Horse Bean,Dire Dawa,0.4491,33.37,32.87,33.77,24.5,32.01,33.29
2019,6,Horse Bean,Dire Dawa,0.4546,33.54,33.37,33.24,25.36,28.06,33.16
2019,7,Horse Bean,Dire Dawa,0.4602,33.5,33.54,32.87,30.14,27.44,33.26
2019,8,Horse Bean,Dire Dawa,0.4658,34.15,33.5,33.37,33.77,29.21,33.47
2019,9,Horse Bean,Dire Dawa,0.4716,32.16,34.15,33.54,33.24,28.45,33.73
2019,10,Horse Bean,Dire Dawa,0.4774,29.94,32.16,33.5,32.87,24.25,33.27
2019,11,Horse Bean,Dire Dawa,0.4832,29.91,29.94,34.15,33.37,24.5,32.08
2019,12,Horse Bean,Dire Dawa,0.4892,29.49,29.91,32.16,33.54,25.36,30.67
2020,1,Horse Bean,Dire Dawa,0.4968,38.26,29.49,29.94,33.5,30.14,29.78
2020,2,Horse Bean,Dire Dawa,0.5046,39.11,38.26,29.91,34.15,33.77,32.55
2020,3,Horse Bean,Dire Dawa,0.5124,40.41,39.11,29.49,32.16,33.24,35.62
2020,4,Horse Bean,Dire Dawa,0.5204,43.91,40.41,38.26,29.94,32.87,39.26
2020,5,Horse Bean,Dire Dawa,0.5285,44.16,43.91,39.11,29.91,33.37,41.14
2020,6,Horse Bean,Dire Dawa,0.5368,44.99,44.16,40.41,29.49,33.54,42.83
2020,7,Horse Bean,Dire Dawa,0.5451,42.88,44.99,43.91,38.26,33.5,44.35
2020,8,Horse Bean,Dire Dawa,0.5536,41.94,42.88,44.16,39.11,34.15,44.01
2020,9,Horse Bean,Dire Dawa,0.5623,39.93,41.94,44.99,40.41,32.16,43.27
2020,10,Horse Bean,Dire Dawa,0.571,33.93,39.93,42.88,43.91,29.94,41.58
2020,11,Horse Bean,Dire Dawa,0.5799,33.88,33.93,41.94,44.16,29.91,38.6
2020,12,Horse Bean,Dire Dawa,0.589,35.78,33.88,39.93,44.99,29.49,35.91
2021,1,Horse Bean,Dire Dawa,0.6008,43.63,35.78,33.93,42.88,38.26,34.53
2021,2,Horse Bean,Dire Dawa,0.6128,44.85,43.63,33.88,41.94,39.11,37.76
2021,3,Horse Bean,Dire Dawa,0.625,46.3,44.85,35.78,39.93,40.41,41.42
2021,4,Horse Bean,Dire Dawa,0.6375,50.62,46.3,43.63,33.93,43.91,44.93
2021,5,Horse Bean,Dire Dawa,0.6502,50.82,50.62,44.85,33.88,44.16,47.26
2021,6,Horse Bean,Dire Dawa,0.6632,48.43,50.82,46.3,35.78,44.99,49.25
2021,7,Horse Bean,Dire Dawa,0.6765,50.47,48.43,50.62,43.63,42.88,49.96
2021,8,Horse Bean,Dire Dawa,0.69,47.43,50.47,50.82,44.85,41.94,49.91
2021,9,Horse Bean,Dire Dawa,0.7038,49.59,47.43,48.43,46.3,39.93,48.78
2021,10,Horse Bean,Dire Dawa,0.7178,41.37,49.59,50.47,50.62,33.93,49.16
2021,11,Horse Bean,Dire Dawa,0.7322,43.93,41.37,47.43,50.82,33.88,46.13
2021,12,Horse Bean,Dire Dawa,0.7468,46.64,43.93,49.59,48.43,35.78,44.96
2022,1,Horse Bean,Dire Dawa,0.7652,56.2,46.64,41.37,50.47,43.63,43.98
2022,2,Horse Bean,Dire Dawa,0.7841,56.12,56.2,43.93,47.43,44.85,48.92
2022,3,Horse Bean,Dire Dawa,0.8034,60.13,56.12,46.64,49.59,46.3,52.99
2022,4,Horse Bean,Dire Dawa,0.8232,64.75,60.13,56.2,41.37,50.62,57.48
2022,5,Horse Bean,Dire Dawa,0.8434,65.86,64.75,56.12,43.93,50.82,60.33
2022,6,Horse Bean,Dire Dawa,0.8642,63.42,65.86,60.13,46.64,48.43,63.58
2022,7,Horse Bean,Dire Dawa,0.8855,62.56,63.42,64.75,56.2,50.47,64.68
2022,8,Horse Bean,Dire Dawa,0.9073,62.75,62.56,65.86,56.12,47.43,63.95
2022,9,Horse Bean,Dire Dawa,0.9296,67.37,62.75,63.42,60.13,49.59,62.91
2022,10,Horse Bean,Dire Dawa,0.9525,58.6,67.37,62.56,64.75,41.37,64.23
2022,11,Horse Bean,Dire Dawa,0.976,56.8,58.6,62.75,65.86,43.93,62.91
2022,12,Horse Bean,Dire Dawa,1.0,60.82,56.8,67.37,63.42,46.64,60.92
2023,1,Horse Bean,Dire Dawa,1.0222,70.83,60.82,58.6,62.56,56.2,58.74
2023,2,Horse Bean,Dire Dawa,1.045,75.67,70.83,56.8,62.75,56.12,62.82
2023,3,Horse Bean,Dire Dawa,1.0682,78.81,75.67,60.82,67.37,60.13,69.11
2023,4,Horse Bean,Dire Dawa,1.092,89.54,78.81,70.83,58.6,64.75,75.1
2023,5,Horse Bean,Dire Dawa,1.1162,82.49,89.54,75.67,56.8,65.86,81.34
2023,6,Horse Bean,Dire Dawa,1.1411,83.68,82.49,78.81,60.82,63.42,83.61
2023,7,Horse Bean,Dire Dawa,1.1664,88.55,83.68,89.54,70.83,62.56,85.24
2023,8,Horse Bean,Dire Dawa,1.1924,79.34,88.55,82.49,75.67,62.75,84.91
2023,9,Horse Bean,Dire Dawa,1.2189,84.1,79.34,83.68,78.81,67.37,83.86
2023,10,Horse Bean,Dire Dawa,1.246,77.88,84.1,88.55,89.54,58.6,84.0
2023,11,Horse Bean,Dire Dawa,1.2737,74.58,77.88,79.34,82.49,56.8,80.44
2023,12,Horse Bean,Dire Dawa,1.302,78.09,74.58,84.1,83.68,60.82,78.85
2024,1,Horse Bean,Dire Dawa,1.3173,94.18,78.09,77.88,88.55,70.83,76.85
2024,2,Horse Bean,Dire Dawa,1.3327,102.28,94.18,74.58,79.34,75.67,82.28
2024,3,Horse Bean,Dire Dawa,1.3483,104.72,102.28,78.09,84.1,78.81,91.52
2024,4,Horse Bean,Dire Dawa,1.3641,103.34,104.72,94.18,77.88,89.54,100.39
2024,5,Horse Bean,Dire Dawa,1.3801,109.5,103.34,102.28,74.58,82.49,103.45
2024,6,Horse Bean,Dire Dawa,1.3962,114.19,109.5,104.72,78.09,83.68,105.85
2024,7,Horse Bean,Dire Dawa,1.4126,102.38,114.19,103.34,94.18,88.55,109.01
2024,8,Horse Bean,Dire Dawa,1.4291,100.23,102.38,109.5,102.28,79.34,108.69
2024,9,Horse Bean,Dire Dawa,1.4459,99.53,100.23,114.19,104.72,84.1,105.6
2024,10,Horse Bean,Dire Dawa,1.4628,90.14,99.53,102.38,103.34,77.88,100.71
2024,11,Horse Bean,Dire Dawa,1.48,90.42,90.14,100.23,109.5,74.58,96.63
2024,12,Horse Bean,Dire Dawa,1.4973,95.89,90.42,99.53,114.19,78.09,93.36
2015,1,Horse Bean,Gambella,0.2882,19.36,,,,,
2015,2,Horse Bean,Gambella,0.2905,19.7,19.36,,,,19.36
2015,3,Horse Bean,Gambella,0.2929,21.72,19.7,,,,19.53
2015,4,Horse Bean,Gambella,0.2952,22.71,21.72,19.36,,,20.26
2015,5,Horse Bean,Gambella,0.2976,21.53,22.71,19.7,,,21.38
2015,6,Horse Bean,Gambella,0.3,21.07,21.53,21.72,,,21.99
2015,7,Horse Bean,Gambella,0.3024,20.43,21.07,22.71,19.36,,21.77
2015,8,Horse Bean,Gambella,0.3049,20.26,20.43,21.53,19.7,,21.01
2015,9,Horse Bean,Gambella,0.3073,19.32,20.26,21.07,21.72,,20.59
2015,10,Horse Bean,Gambella,0.3098,19.25,19.32,20.43,22.71,,20.0
2015,11,Horse Bean,Gambella,0.3123,17.94,19.25,20.26,21.53,,19.61
2015,12,Horse Bean,Gambella,0.3148,19.22,17.94,19.32,21.07,,18.84
2016,1,Horse Bean,Gambella,0.3166,22.22,19.22,19.25,20.43,19.36,18.8
2016,2,Horse Bean,Gambella,0.3185,23.79,22.22,17.94,20.26,19.7,19.79
2016,3,Horse Bean,Gambella,0.3204,23.94,23.79,19.22,19.32,21.72,21.74
2016,4,Horse Bean,Gambella,0.3223,24.17,23.94,22.22,19.25,22.71,23.32
2016,5,Horse Bean,Gambella,0.3242,23.62,24.17,23.79,17.94,21.53,23.97
2016,6,Horse Bean,Gambella,0.3261,22.37,23.62,23.94,19.22,21.07,23.91
2016,7,Horse Bean,Gambella,0.328,24.71,22.37,24.17,22.22,20.43,23.39
2016,8,Horse Bean,Gambella,0.3299,23.1,24.71,23.62,23.79,20.26,23.57
2016,9,Horse Bean,Gambella,0.3319,22.82,23.1,22.37,23.94,19.32,23.39
2016,10,Horse Bean,Gambella,0.3338,21.29,22.82,24.71,24.17,19.25,23.54
2016,11,Horse Bean,Gambella,0.3358,19.55,21.29,23.1,23.62,17.94,22.4
2016,12,Horse Bean,Gambella,0.3378,20.82,19.55,22.82,22.37,19.22,21.22
2017,1,Horse Bean,Gambella,0.3404,23.35,20.82,21.29,24.71,22.22,20.55
2017,2,Horse Bean,Gambella,0.3431,25.44,23.35,19.55,23.1,23.79,21.24
2017,3,Horse Bean,Gambella,0.3458,25.03,25.44,20.82,22.82,23.94,23.2
2017,4,Horse Bean,Gambella,0.3486,26.3,25.03,23.35,21.29,24.17,24.61
2017,5,Horse Bean,Gambella,0.3513,25.62,26.3,25.44,19.55,23.62,25.59
2017,6,Horse Bean,Gambella,0.3541,25.89,25.62,25.03,20.82,22.37,25.65
2017,7,Horse Bean,Gambella,0.3569,23.66,25.89,26.3,23.35,24.71,25.94
2017,8,Horse Bean,Gambella,0.3597,23.95,23.66,25.62,25.44,23.1,25.06
2017,9,Horse Bean,Gambella,0.3626,23.88,23.95,25.89,25.03,22.82,24.5
2017,10,Horse Bean,Gambella,0.3654,20.88,23.88,23.66,26.3,21.29,23.83
2017,11,Horse Bean,Gambella,0.3683,19.94,20.88,23.95,25.62,19.55,22.9
2017,12,Horse Bean,Gambella,0.3712,22.58,19.94,23.88,25.89,20.82,21.57
2018,1,Horse Bean,Gambella,0.3752,23.56,22.58,20.88,23.66,23.35,21.13
2018,2,Horse Bean,Gambella,0.3793,26.5,23.56,19.94,23.95,25.44,22.03
2018,3,Horse Bean,Gambella,0.3834,27.43,26.5,22.58,23.88,25.03,24.21
2018,4,Horse Bean,Gambella,0.3876,29.28,27.43,23.56,20.88,26.3,25.83
2018,5,Horse Bean,Gambella,0.3918,29.51,29.28,26.5,19.94,25.62,27.74
2018,6,Horse Bean,Gambella,0.396,26.25,29.51,27.43,22.58,25.89,28.74
2018,7,Horse Bean,Gambella,0.4003,28.06,26.25,29.28,23.56,23.66,28.35
2018,8,Horse Bean,Gambella,0.4046,25.75,28.06,29.51,26.5,23.95,27.94
2018,9,Horse Bean,Gambella,0.409,27.63,25.75,26.25,27.43,23.88,26.69
2018,10,Horse Bean,Gambella,0.4134,22.97,27.63,28.06,29.28,20.88,27.15
2018,11,Horse Bean,Gambella,0.4179,23.57,22.97,25.75,29.51,19.94,25.45
2018,12,Horse Bean,Gambella,0.4224,25.1,23.57,27.63,26.25,22.58,24.72
2019,1,Horse Bean,Gambella,0.4276,29.18,25.1,22.97,28.06,23.56,23.88
2019,2,Horse Bean,Gambella,0.4329,30.26,29.18,23.57,25.75,26.5,25.95
2019,3,Horse Bean,Gambella,0.4382,31.56,30.26,25.1,27.63,27.43,28.18
2019,4,Horse Bean,Gambella,0.4436,33.04,31.56,29.18,22.97,29.28,30.33
2019,5,Horse Bean,Gambella,0.4491,32.25,33.04,30.26,23.57,29.51,31.62
2019,6,Horse Bean,Gambella,0.4546,32.05,32.25,31.56,25.1,26.25,32.28
2019,7,Horse Bean,Gambella,0.4602,30.71,32.05,33.04,29.18,28.06,32.45
2019,8,Horse Bean,Gambella,0.4658,31.16,30.71,32.25,30.26,25.75,31.67
2019,9,Horse Bean,Gambella,0.4716,29.98,31.16,32.05,31.56,27.63,31.31
2019,10,Horse Bean,Gambella,0.4774,29.23,29.98,30.71,33.04,22.97,30.62
2019,11,Horse Bean,Gambella,0.4832,27.07,29.23,31.16,32.25,23.57,30.12
2019,12,Horse Bean,Gambella,0.4892,28.44,27.07,29.98,32.05,25.1,28.76
2020,1,Horse Bean,Gambella,0.4968,32.84,28.44,29.23,30.71,29.18,28.25
2020,2,Horse Bean,Gambella,0.5046,35.89,32.84,27.07,31.16,30.26,29.45
2020,3,Horse Bean,Gambella,0.5124,37.42,35.89,28.44,29.98,31.56,32.39
2020,4,Horse Bean,Gambella,0.5204,42.14,37.42,32.84,29.23,33.04,35.38
2020,5,Horse Bean,Gambella,0.5285,40.51,42.14,35.89,27.07,32.25,38.48
2020,6,Horse Bean,Gambella,0.5368,42.92,40.51,37.42,28.44,32.05,40.02
2020,7,Horse Bean,Gambella,0.5451,41.0,42.92,42.14,32.84,30.71,41.86
2020,8,Horse Bean,Gambella,0.5536,40.78,41.0,40.51,35.89,31.16,41.48
2020,9,Horse Bean,Gambella,0.5623,41.54,40.78,42.92,37.42,29.98,41.57
2020,10,Horse Bean,Gambella,0.571,33.5,41.54,41.0,42.14,29.23,41.11
2020,11,Horse Bean,Gambella,0.5799,33.26,33.5,40.78,40.51,27.07,38.61
2020,12,Horse Bean,Gambella,0.589,34.54,33.26,41.54,42.92,28.44,36.1
2021,1,Horse Bean,Gambella,0.6008,41.06,34.54,33.5,41.0,32.84,33.77
2021,2,Horse Bean,Gambella,0.6128,45.06,41.06,33.26,40.78,35.89,36.29
2021,3,Horse Bean,Gambella,0.625,43.7,45.06,34.54,41.54,37.42,40.22
2021,4,Horse Bean,Gambella,0.6375,45.53,43.7,41.06,33.5,42.14,43.27
2021,5,Horse Bean,Gambella,0.6502,46.89,45.53,45.06,33.26,40.51,44.76
2021,6,Horse Bean,Gambella,0.6632,47.63,46.89,43.7,34.54,42.92,45.37
2021,7,Horse Bean,Gambella,0.6765,46.39,47.63,45.53,41.06,41.0,46.68
2021,8,Horse Bean,Gambella,0.69,44.07,46.39,46.89,45.06,40.78,46.97
2021,9,Horse Bean,Gambella,0.7038,46.66,44.07,47.63,43.7,41.54,46.03
2021,10,Horse Bean,Gambella,0.7178,41.75,46.66,46.39,45.53,33.5,45.71
2021,11,Horse Bean,Gambella,0.7322,43.49,41.75,44.07,46.89,33.26,44.16
2021,12,Horse Bean,Gambella,0.7468,43.38,43.49,46.66,47.63,34.54,43.97
2022,1,Horse Bean,Gambella,0.7652,56.79,43.38,41.75,46.39,41.06,42.87
2022,2,Horse Bean,Gambella,0.7841,53.33,56.79,43.49,44.07,45.06,47.89
2022,3,Horse Bean,Gambella,0.8034,56.84,53.33,43.38,46.66,43.7,51.17
2022,4,Horse Bean,Gambella,0.8232,61.69,56.84,56.79,41.75,45.53,55.65
2022,5,Horse Bean,Gambella,0.8434,61.31,61.69,53.33,43.49,46.89,57.29
2022,6,Horse Bean,Gambella,0.8642,62.23,61.31,56.84,43.38,47.63,59.95
2022,7,Horse Bean,Gambella,0.8855,61.01,62.23,61.69,56.79,46.39,61.74
2022,8,Horse Bean,Gambella,0.9073,58.88,61.01,61.31,53.33,44.07,61.52
2022,9,Horse Bean,Gambella,0.9296,59.03,58.88,62.23,56.84,46.66,60.71
2022,10,Horse Bean,Gambella,0.9525,53.14,59.03,61.01,61.69,41.75,59.64
2022,11,Horse Bean,Gambella,0.976,56.41,53.14,58.88,61.31,43.49,57.02
2022,12,Horse Bean,Gambella,1.0,58.69,56.41,59.03,62.23,43.38,56.19
2023,1,Horse Bean,Gambella,1.0222,70.17,58.69,53.14,61.01,56.79,56.08
2023,2,Horse Bean,Gambella,1.045,71.28,70.17,56.41,58.88,53.33,61.76
2023,3,Horse Bean,Gambella,1.0682,78.61,71.28,58.69,59.03,56.84,66.71
2023,4,Horse Bean,Gambella,1.092,84.14,78.61,70.17,53.14,61.69,73.35
2023,5,Horse Bean,Gambella,1.1162,80.03,84.14,71.28,56.41,61.31,78.01
2023,6,Horse Bean,Gambella,1.1411,81.65,80.03,78.61,58.69,62.23,80.93
2023,7,Horse Bean,Gambella,1.1664,81.06,81.65,84.14,70.17,61.01,81.94
2023,8,Horse Bean,Gambella,1.1924,79.1,81.06,80.03,71.28,58.88,80.91
2023,9,Horse Bean,Gambella,1.2189,78.25,79.1,81.65,78.61,59.03,80.6
2023,10,Horse Bean,Gambella,1.246,73.44,78.25,81.06,84.14,53.14,79.47
2023,11,Horse Bean,Gambella,1.2737,75.42,73.44,79.1,80.03,56.41,76.93
2023,12,Horse Bean,Gambella,1.302,76.98,75.42,78.25,81.65,58.69,75.7
2024,1,Horse Bean,Gambella,1.3173,87.56,76.98,73.44,81.06,70.17,75.28
2024,2,Horse Bean,Gambella,1.3327,100.18,87.56,75.42,79.1,71.28,79.99
2024,3,Horse Bean,Gambella,1.3483,96.0,100.18,76.98,78.25,78.61,88.24
2024,4,Horse Bean,Gambella,1.3641,105.97,96.0,87.56,73.44,84.14,94.58
2024,5,Horse Bean,Gambella,1.3801,101.53,105.97,100.18,75.42,80.03,100.72
2024,6,Horse Bean,Gambella,1.3962,102.91,101.53,96.0,76.98,81.65,101.17
2024,7,Horse Bean,Gambella,1.4126,93.92,102.91,105.97,87.56,81.06,103.47
2024,8,Horse Bean,Gambella,1.4291,94.43,93.92,101.53,100.18,79.1,99.45
2024,9,Horse Bean,Gambella,1.4459,93.65,94.43,102.91,96.0,78.25,97.09
2024,10,Horse Bean,Gambella,1.4628,85.79,93.65,93.92,105.97,73.44,94.0
2024,11,Horse Bean,Gambella,1.48,84.33,85.79,94.43,101.53,75.42,91.29
2024,12,Horse Bean,Gambella,1.4973,85.56,84.33,93.65,102.91,76.98,87.92
2015,1,Horse Bean,Harari,0.2882,19.33,,,,,
2015,2,Horse Bean,Harari,0.2905,22.13,19.33,,,,19.33
2015,3,Horse Bean,Harari,0.2929,21.07,22.13,,,,20.73
2015,4,Horse Bean,Harari,0.2952,22.3,21.07,19.33,,,20.84
2015,5,Horse Bean,Harari,0.2976,22.39,22.3,22.13,,,21.83
2015,6,Horse Bean,Harari,0.3,22.81,22.39,21.07,,,21.92
2015,7,Horse Bean,Harari,0.3024,22.04,22.81,22.3,19.33,,22.5
2015,8,Horse Bean,Harari,0.3049,20.34,22.04,22.39,22.13,,22.41
2015,9,Horse Bean,Harari,0.3073,20.33,20.34,22.81,21.07,,21.73
2015,10,Horse Bean,Harari,0.3098,19.19,20.33,22.04,22.3,,20.9
2015,11,Horse Bean,Harari,0.3123,18.52,19.19,20.34,22.39,,19.95
2015,12,Horse Bean,Harari,0.3148,18.53,18.52,20.33,22.81,,19.35
2016,1,Horse Bean,Harari,0.3166,22.87,18.53,19.19,22.04,19.33,18.75
2016,2,Horse Bean,Harari,0.3185,23.86,22.87,18.52,20.34,22.13,19.97
2016,3,Horse Bean,Harari,0.3204,23.41,23.86,18.53,20.33,21.07,21.75
2016,4,Horse Bean,Harari,0.3223,25.31,23.41,22.87,19.19,22.3,23.38
2016,5,Horse Bean,Harari,0.3242,24.04,25.31,23.86,18.52,22.39,24.19
2016,6,Horse Bean,Harari,0.3261,23.42,24.04,23.41,18.53,22.81,24.25
2016,7,Horse Bean,Harari,0.328,25.68,23.42,25.31,22.87,22.04,24.26
2016,8,Horse Bean,Harari,0.3299,23.99,25.68,24.04,23.86,20.34,24.38
2016,9,Horse Bean,Harari,0.3319,23.59,23.99,23.42,23.41,20.33,24.36
2016,10,Horse Bean,Harari,0.3338,22.24,23.59,25.68,25.31,19.19,24.42
2016,11,Horse Bean,Harari,0.3358,22.46,22.24,23.99,24.04,18.52,23.27
2016,12,Horse Bean,Harari,0.3378,22.19,22.46,23.59,23.42,18.53,22.76
2017,1,Horse Bean,Harari,0.3404,24.26,22.19,22.24,25.68,22.87,22.3
2017,2,Horse Bean,Harari,0.3431,24.62,24.26,22.46,23.99,23.86,22.97
2017,3,Horse Bean,Harari,0.3458,24.64,24.62,22.19,23.59,23.41,23.69
2017,4,Horse Bean,Harari,0.3486,25.57,24.64,24.26,22.24,25.31,24.51
2017,5,Horse Bean,Harari,0.3513,25.81,25.57,24.62,22.46,24.04,24.94
2017,6,Horse Bean,Harari,0.3541,26.32,25.81,24.64,22.19,23.42,25.34
2017,7,Horse Bean,Harari,0.3569,25.55,26.32,25.57,24.26,25.68,25.9
2017,8,Horse Bean,Harari,0.3597,25.23,25.55,25.81,24.62,23.99,25.89
2017,9,Horse Bean,Harari,0.3626,22.75,25.23,26.32,24.64,23.59,25.7
2017,10,Horse Bean,Harari,0.3654,21.16,22.75,25.55,25.57,22.24,24.51
2017,11,Horse Bean,Harari,0.3683,21.35,21.16,25.23,25.81,22.46,23.05
2017,12,Horse Bean,Harari,0.3712,21.77,21.35,22.75,26.32,22.19,21.75
2018,1,Horse Bean,Harari,0.3752,25.99,21.77,21.16,25.55,24.26,21.43
2018,2,Horse Bean,Harari,0.3793,27.21,25.99,21.35,25.23,24.62,23.04
2018,3,Horse Bean,Harari,0.3834,27.5,27.21,21.77,22.75,24.64,24.99
2018,4,Horse Bean,Harari,0.3876,30.78,27.5,25.99,21.16,25.57,26.9
2018,5,Horse Bean,Harari,0.3918,28.69,30.78,27.21,21.35,25.81,28.5
2018,6,Horse Bean,Harari,0.396,28.86,28.69,27.5,21.77,26.32,28.99
2018,7,Horse Bean,Harari,0.4003,27.7,28.86,30.78,25.99,25.55,29.44
2018,8,Horse Bean,Harari,0.4046,26.92,27.7,28.69,27.21,25.23,28.42
2018,9,Horse Bean,Harari,0.409,26.64,26.92,28.86,27.5,22.75,27.83
2018,10,Horse Bean,Harari,0.4134,22.91,26.64,27.7,30.78,21.16,27.09
2018,11,Horse Bean,Harari,0.4179,24.06,22.91,26.92,28.69,21.35,25.49
2018,12,Horse Bean,Harari,0.4224,26.21,24.06,26.64,28.86,21.77,24.54
2019,1,Horse Bean,Harari,0.4276,30.99,26.21,22.91,27.7,25.99,24.39
2019,2,Horse Bean,Harari,0.4329,31.0,30.99,24.06,26.92,27.21,27.09
2019,3,Horse Bean,Harari,0.4382,32.02,31.0,26.21,26.64,27.5,29.4
2019,4,Horse Bean,Harari,0.4436,35.4,32.02,30.99,22.91,30.78,31.34
2019,5,Horse Bean,Harari,0.4491,34.07,35.4,31.0,24.06,28.69,32.81
2019,6,Horse Bean,Harari,0.4546,32.33,34.07,32.02,26.21,28.86,33.83
2019,7,Horse Bean,Harari,0.4602,31.94,32.33,35.4,30.99,27.7,33.93
2019,8,Horse Bean,Harari,0.4658,32.5,31.94,34.07,31.0,26.92,32.78
2019,9,Horse Bean,Harari,0.4716,31.45,32.5,32.33,32.02,26.64,32.26
2019,10,Horse Bean,Harari,0.4774,28.94,31.45,31.94,35.4,22.91,31.96
2019,11,Horse Bean,Harari,0.4832,28.32,28.94,32.5,34.07,24.06,30.96
2019,12,Horse Bean,Harari,0.4892,29.77,28.32,31.45,32.33,26.21,29.57
2020,1,Horse Bean,Harari,0.4968,34.42,29.77,28.94,31.94,30.99,29.01
2020,2,Horse Bean,Harari,0.5046,36.29,34.42,28.32,32.5,31.0,30.84
2020,3,Horse Bean,Harari,0.5124,37.02,36.29,29.77,31.45,32.02,33.49
2020,4,Horse Bean,Harari,0.5204,45.74,37.02,34.42,28.94,35.4,35.91
2020,5,Horse Bean,Harari,0.5285,44.29,45.74,36.29,28.32,34.07,39.68
2020,6,Horse Bean,Harari,0.5368,43.82,44.29,37.02,29.77,32.33,42.35
2020,7,Horse Bean,Harari,0.5451,44.07,43.82,45.74,34.42,31.94,44.62
2020,8,Horse Bean,Harari,0.5536,38.99,44.07,44.29,36.29,32.5,44.06
2020,9,Horse Bean,Harari,0.5623,39.98,38.99,43.82,37.02,31.45,42.29
2020,10,Horse Bean,Harari,0.571,33.89,39.98,44.07,45.74,28.94,41.01
2020,11,Horse Bean,Harari,0.5799,33.13,33.89,38.99,44.29,28.32,37.62
2020,12,Horse Bean,Harari,0.589,34.83,33.13,39.98,43.82,29.77,35.67
2021,1,Horse Bean,Harari,0.6008,42.26,34.83,33.89,44.07,34.42,33.95
2021,2,Horse Bean,Harari,0.6128,44.23,42.26,33.13,38.99,36.29,36.74
2021,3,Horse Bean,Harari,0.625,45.94,44.23,34.83,39.98,37.02,40.44
2021,4,Horse Bean,Harari,0.6375,47.66,45.94,42.26,33.89,45.74,44.14
2021,5,Horse Bean,Harari,0.6502,48.62,47.66,44.23,33.13,44.29,45.94
2021,6,Horse Bean,Harari,0.6632,48.8,48.62,45.94,34.83,43.82,47.41
2021,7,Horse Bean,Harari,0.6765,47.58,48.8,47.66,42.26,44.07,48.36
2021,8,Horse Bean,Harari,0.69,47.16,47.58,48.62,44.23,38.99,48.33
2021,9,Horse Bean,Harari,0.7038,45.54,47.16,48.8,45.94,39.98,47.85
2021,10,Horse Bean,Harari,0.7178,44.13,45.54,47.58,47.66,33.89,46.76
2021,11,Horse Bean,Harari,0.7322,43.7,44.13,47.16,48.62,33.13,45.61
2021,12,Horse Bean,Harari,0.7468,45.36,43.7,45.54,48.8,34.83,44.46
2022,1,Horse Bean,Harari,0.7652,54.11,45.36,44.13,47.58,42.26,44.4
2022,2,Horse Bean,Harari,0.7841,57.32,54.11,43.7,47.16,44.23,47.72
2022,3,Horse Bean,Harari,0.8034,57.6,57.32,45.36,45.54,45.94,52.26
2022,4,Horse Bean,Harari,0.8232,62.89,57.6,54.11,44.13,47.66,56.34
2022,5,Horse Bean,Harari,0.8434,63.81,62.89,57.32,43.7,48.62,59.27
2022,6,Horse Bean,Harari,0.8642,65.12,63.81,57.6,45.36,48.8,61.43
2022,7,Horse Bean,Harari,0.8855,61.59,65.12,62.89,54.11,47.58,63.94
2022,8,Horse Bean,Harari,0.9073,62.25,61.59,63.81,57.32,47.16,63.51
2022,9,Horse Bean,Harari,0.9296,63.9,62.25,65.12,57.6,45.54,62.99
2022,10,Horse Bean,Harari,0.9525,56.17,63.9,61.59,62.89,44.13,62.58
2022,11,Horse Bean,Harari,0.976,58.41,56.17,62.25,63.81,43.7,60.77
2022,12,Horse Bean,Harari,1.0,57.74,58.41,63.9,65.12,45.36,59.49
2023,1,Horse Bean,Harari,1.0222,70.84,57.74,56.17,61.59,54.11,57.44
2023,2,Horse Bean,Harari,1.045,77.93,70.84,58.41,62.25,57.32,62.33
2023,3,Horse Bean,Harari,1.0682,78.7,77.93,57.74,63.9,57.6,68.84
2023,4,Horse Bean,Harari,1.092,83.15,78.7,70.84,56.17,62.89,75.82
2023,5,Horse Bean,Harari,1.1162,85.57,83.15,77.93,58.41,63.81,79.93
2023,6,Horse Bean,Harari,1.1411,84.67,85.57,78.7,57.74,65.12,82.47
2023,7,Horse Bean,Harari,1.1664,79.89,84.67,83.15,70.84,61.59,84.46
2023,8,Horse Bean,Harari,1.1924,82.95,79.89,85.57,77.93,62.25,83.38
2023,9,Horse Bean,Harari,1.2189,80.43,82.95,84.67,78.7,63.9,82.5
2023,10,Horse Bean,Harari,1.246,73.61,80.43,79.89,83.15,56.17,81.09
2023,11,Horse Bean,Harari,1.2737,74.78,73.61,82.95,85.57,58.41,79.0
2023,12,Horse Bean,Harari,1.302,82.06,74.78,80.43,84.67,57.74,76.27
2024,1,Horse Bean,Harari,1.3173,98.06,82.06,73.61,79.89,70.84,76.82
2024,2,Horse Bean,Harari,1.3327,101.52,98.06,74.78,82.95,77.93,84.97
2024,3,Horse Bean,Harari,1.3483,99.23,101.52,82.06,80.43,78.7,93.88
